diagram,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI
E,0.115466603,0.113607322,0.116828711,0.111930392,0.11756609,0.113890568,0.117029725,0.111105029,0.115356698,0.113894289,0.103755017,0.105936383,0.113092549,0.116892759,0.105657224,0.108602465,0.111326389,0.115697126,0.113354481,0.113542216,0.113988097,0.119580366,0.114963281,0.112452093,0.118348734,0.113401253,0.115863517,0.111670194,0.118067388,0.114096416,0.111261657,0.10667222,0.104623314,0.111704134,0.106245139,0.104630429,0.106802205,0.111671518,0.107115417,0.105319214,0.105275982,0.101530784,0.106476816,0.11065933,0.110497091,0.104005487,0.112785575,0.116141361,0.112924614,0.111280503,0.114591655,0.117329813,0.101369971,0.104008922,0.103752389,0.1073951,0.107769526,0.11186326,0.101363011,0.107899551,0.099071462,0.104749588,0.109947892,0.109462246,0.102729567,0.107706228,0.11675949,0.099807329,0.10752841,0.101653101,0.110992785,0.115860014,0.115092722,0.114085577,0.113214876,0.116948429,0.108574357,0.103608763,0.105414336,0.11125176,0.10770043,0.116592263,0.107233008,0.108751706,0.110608463,0.110178548,0.108274407,0.106714223,0.107619926,0.109782213,0.105772031,0.111705833,0.110775416,0.110375717,0.110461478,0.11421739,0.116825042,0.111729305,0.104680107,0.110848305
E,0.098326233,0.094789077,0.102955139,0.100253963,0.101055793,0.09412278,0.097212366,0.099260953,0.097765223,0.097290037,0.090723414,0.093228145,0.097822886,0.097709552,0.095382684,0.094741167,0.100411618,0.097135432,0.097260415,0.096322607,0.093696405,0.102284839,0.098552408,0.091251493,0.100154348,0.09860122,0.098411167,0.097268958,0.097714235,0.099605447,0.092985787,0.095414959,0.088722994,0.096594238,0.096321821,0.093893206,0.095583073,0.094035358,0.096208077,0.095334838,0.087781601,0.089161349,0.092634666,0.093399525,0.100136975,0.095545436,0.096042769,0.098364349,0.096071627,0.095807132,0.095119851,0.100209153,0.089647522,0.093447237,0.095026297,0.090510241,0.091031577,0.093852929,0.08950101,0.095927795,0.08795558,0.094356589,0.094556052,0.094663186,0.086551436,0.09676159,0.097133938,0.089792738,0.091396935,0.093018598,0.098451606,0.097733303,0.095756534,0.100765356,0.09895227,0.097541322,0.095229011,0.092707672,0.091992124,0.10092034,0.094637807,0.098188766,0.093923519,0.092111205,0.091542098,0.094843248,0.091874924,0.093380286,0.097324773,0.09650088,0.093695202,0.096965192,0.099215957,0.099078684,0.096844789,0.098227062,0.099445209,0.09504361,0.094354636,0.096314932
E,0.121814916,0.11966751,0.124798423,0.121018991,0.123411961,0.118642322,0.122243698,0.123147237,0.119572328,0.119824283,0.117216793,0.113985191,0.1204494,0.119291283,0.115889461,0.118791494,0.120472583,0.117330214,0.11777758,0.12004257,0.117532888,0.123123468,0.120100358,0.118075978,0.122563772,0.119849851,0.122127104,0.116794535,0.121943423,0.122791182,0.119521011,0.119126094,0.113617382,0.117484154,0.118063625,0.117029862,0.114378718,0.117147371,0.118929974,0.116781502,0.109814497,0.113137392,0.116921719,0.117578825,0.12246962,0.115784452,0.118794032,0.120276668,0.119005745,0.120553811,0.118378452,0.122644121,0.112095799,0.114660053,0.11361291,0.114193229,0.114576027,0.115087301,0.113789738,0.116927472,0.111941066,0.118091424,0.1182346,0.117458235,0.111821541,0.120892564,0.119393423,0.11514865,0.113604722,0.113725641,0.119453354,0.120175426,0.11809468,0.122224828,0.120331931,0.121098814,0.118420989,0.114402012,0.113526531,0.122619857,0.115474024,0.121800339,0.115457534,0.112888912,0.115205308,0.119227162,0.116591033,0.116414625,0.119225784,0.118206879,0.115076625,0.116812743,0.117974152,0.124047508,0.118394297,0.119376553,0.12004253,0.117104304,0.116921227,0.114663749
E,0.119152713,0.116714788,0.122159032,0.118746381,0.120933036,0.115828069,0.119216502,0.120428232,0.117116192,0.117202825,0.11374121,0.111308078,0.117389708,0.116590481,0.113671848,0.115641027,0.118511842,0.115056697,0.11525317,0.11711959,0.114240632,0.120882057,0.117797286,0.114285741,0.119779048,0.117135137,0.119424113,0.114354296,0.118515367,0.119877119,0.116307873,0.116112616,0.110294908,0.114826186,0.115795902,0.113976694,0.112398294,0.114293483,0.116111096,0.114321046,0.106670382,0.109763412,0.113702375,0.114112009,0.120098684,0.113454377,0.115939359,0.117468829,0.116543197,0.117164524,0.115761311,0.120142444,0.109271992,0.112609656,0.111277023,0.11101311,0.111040737,0.111975532,0.110491452,0.114432538,0.108801065,0.115025242,0.115031641,0.114633673,0.108579357,0.117699785,0.116890436,0.111860158,0.110351381,0.111173996,0.117085542,0.117658639,0.115593845,0.119816276,0.1180051,0.118382416,0.115270791,0.11195832,0.111091943,0.120343291,0.113046472,0.119149889,0.112903222,0.11093404,0.111864725,0.116193678,0.112811442,0.113414422,0.116593403,0.115669105,0.112533387,0.114972284,0.115912035,0.121019939,0.115909667,0.117006415,0.117780819,0.114362359,0.114343691,0.112736924
E,0.112615156,0.109849465,0.115644516,0.112768751,0.114398527,0.109097513,0.112165171,0.113672818,0.110637873,0.110828597,0.106312867,0.105072708,0.110472016,0.110232484,0.107848174,0.108531408,0.112762195,0.108907149,0.109092586,0.110104597,0.106879456,0.114716536,0.111520219,0.106115096,0.112933679,0.110632071,0.112789494,0.108378948,0.110974638,0.113048785,0.108836687,0.108886215,0.102992203,0.10831317,0.109549647,0.106879575,0.106835904,0.107513356,0.109650855,0.108052086,0.100286943,0.102553943,0.106671926,0.106728629,0.113792904,0.10743808,0.109280357,0.11083458,0.110004936,0.109700971,0.10909553,0.113639626,0.102731232,0.106843939,0.105620514,0.104009716,0.103856629,0.105558016,0.103471557,0.108512406,0.101989259,0.108196189,0.10775473,0.108034011,0.101240416,0.110460378,0.11020027,0.104997406,0.103656531,0.105182538,0.110790854,0.111268701,0.109265775,0.113443968,0.111718624,0.111684967,0.108366302,0.105794037,0.105007562,0.114112558,0.106885189,0.11261397,0.106588516,0.105162663,0.104882013,0.109281349,0.105068447,0.10651632,0.110244466,0.109473038,0.106221476,0.109443348,0.110218043,0.11386161,0.109537794,0.11084729,0.111650405,0.108065898,0.107788935,0.107186975
E,0.104775159,0.107013417,0.10902492,0.112579746,0.11327855,0.107133066,0.102952356,0.109247065,0.103412493,0.108856689,0.096377058,0.099171878,0.105088007,0.10455689,0.10458816,0.101710737,0.103799414,0.105554801,0.102624934,0.104669086,0.097123762,0.111305579,0.109579602,0.098086713,0.105017332,0.108612767,0.11089732,0.102610133,0.107473667,0.110305026,0.105756488,0.099548852,0.102208422,0.10522588,0.103806312,0.100548001,0.100386833,0.10689642,0.099665937,0.106867942,0.098930174,0.102145343,0.104327078,0.09909597,0.104710813,0.105666753,0.099798881,0.101460623,0.109901883,0.104307757,0.100420282,0.10698142,0.102134658,0.105095464,0.104350472,0.102862729,0.100071381,0.101246921,0.09661169,0.099748389,0.096405153,0.098693628,0.100394517,0.099880486,0.09637408,0.108716667,0.108176849,0.102594789,0.101934305,0.102090552,0.105043034,0.108719906,0.107365939,0.105260734,0.108731978,0.102739841,0.103024137,0.102883728,0.095159768,0.105488962,0.097021501,0.109469321,0.103255386,0.104415363,0.101657383,0.108656554,0.096400205,0.100654096,0.105050725,0.102001611,0.102277388,0.10029391,0.105632096,0.111784355,0.104585856,0.108581752,0.109261151,0.099921733,0.104251166,0.10239095
E,0.093242673,0.089687354,0.096519633,0.094495755,0.09498311,0.089472033,0.092134709,0.093703376,0.091254526,0.092227509,0.086396048,0.087431017,0.090876529,0.092304295,0.089970266,0.089022151,0.094706192,0.090592734,0.091115073,0.089470608,0.086770037,0.095805021,0.092785726,0.084126931,0.093240503,0.091758911,0.093800434,0.090407109,0.089939166,0.09326666,0.08823119,0.088293173,0.08355013,0.089725915,0.09073996,0.086805911,0.090307313,0.088317667,0.091215842,0.089788245,0.083111546,0.083515498,0.087319549,0.086306498,0.094789409,0.08978085,0.089638656,0.091817885,0.090977839,0.089409146,0.08945211,0.094315532,0.084405244,0.08923773,0.089100771,0.084672407,0.08494678,0.088072278,0.084509592,0.09128608,0.083372003,0.088648653,0.087735198,0.089252713,0.081927135,0.089982905,0.090260697,0.086941991,0.085735985,0.087430317,0.091775125,0.09174925,0.090463791,0.094495078,0.092342592,0.092468685,0.089279031,0.087906633,0.087173232,0.095198272,0.088383721,0.093707013,0.087930647,0.087900221,0.085968469,0.089903944,0.084505471,0.086797544,0.09171249,0.091945619,0.087758918,0.092288995,0.09248517,0.093665067,0.090562145,0.09269469,0.092725792,0.090064687,0.088306864,0.090058508
E,0.116662126,0.114439088,0.118879584,0.115101897,0.117968726,0.114023077,0.117547577,0.117868261,0.114176252,0.114426381,0.112646433,0.109402617,0.114518169,0.113603996,0.110547247,0.113417047,0.115292901,0.111607798,0.111976357,0.113697459,0.110059692,0.116930101,0.114352468,0.11175862,0.116347599,0.113575409,0.117319112,0.111003333,0.114762934,0.116697378,0.114428304,0.112399634,0.108196529,0.111212,0.112980689,0.110918882,0.109399582,0.111766936,0.11448807,0.111745123,0.105353829,0.107816055,0.112328448,0.111929905,0.117258531,0.108958874,0.113512903,0.11361196,0.112972578,0.11475943,0.11338319,0.117255351,0.107336902,0.110070394,0.10878775,0.109054311,0.108716344,0.109998767,0.108242489,0.113025731,0.108020589,0.113459183,0.111805066,0.112508479,0.10631439,0.115007013,0.113347889,0.111700546,0.108270737,0.109339729,0.112743974,0.115103683,0.112972535,0.115910185,0.114506388,0.116158011,0.113033261,0.109222296,0.108941981,0.116992507,0.109933687,0.116518113,0.109591577,0.108090115,0.109835446,0.114502671,0.110496737,0.110150786,0.114020062,0.113513728,0.109434542,0.1119594,0.112203379,0.119130196,0.11307459,0.114148881,0.114335283,0.112561073,0.111700195,0.108314532
E,0.114184813,0.111612682,0.116286808,0.113007596,0.115236569,0.111455428,0.114823096,0.115304823,0.111688117,0.112087789,0.109430578,0.106684506,0.111684513,0.111545935,0.108222186,0.11043916,0.113257609,0.109419911,0.109344814,0.110891926,0.107050774,0.11461518,0.112246454,0.108142133,0.113433393,0.110853939,0.114836784,0.108641358,0.111394731,0.113945271,0.111361842,0.109658591,0.105145023,0.108662768,0.110739181,0.107866741,0.107678791,0.109102998,0.111771151,0.109295789,0.102597831,0.104752427,0.109333729,0.108335173,0.114867992,0.106841027,0.110566726,0.110894554,0.110594953,0.111595037,0.110852972,0.114818895,0.104806608,0.108145219,0.106727442,0.106184957,0.105522979,0.10712274,0.105133846,0.110754612,0.105259405,0.110372209,0.108723913,0.109876628,0.103428682,0.111853858,0.110693004,0.109109543,0.105256079,0.106614491,0.110265121,0.112284454,0.110667009,0.113463027,0.112071172,0.113600863,0.110113439,0.107041691,0.106715581,0.114626926,0.10743032,0.11426066,0.107113914,0.106396516,0.106528283,0.111683867,0.106895388,0.107289668,0.111660594,0.111229664,0.106922533,0.110304336,0.109996361,0.116175804,0.110470307,0.111879194,0.11184924,0.109911671,0.109048529,0.106451698
E,0.107909197,0.105128905,0.1100334,0.107344215,0.108786555,0.105217948,0.10830153,0.109073226,0.105540553,0.106381117,0.102733759,0.100801839,0.105358492,0.106230658,0.102646997,0.103888548,0.107928922,0.10378794,0.103564879,0.104435213,0.100573971,0.108579302,0.106665363,0.100561417,0.106835922,0.104784881,0.10872455,0.103134207,0.104346429,0.107590159,0.104444558,0.103068953,0.098534465,0.102776622,0.10482207,0.101141467,0.102876225,0.102900484,0.105686793,0.103312368,0.096911303,0.098377606,0.102817024,0.101211207,0.108866418,0.101428445,0.104002622,0.104701133,0.104692772,0.104886759,0.104639522,0.108852588,0.09889367,0.102989346,0.101851053,0.099894772,0.099063095,0.101135868,0.098700759,0.105340046,0.099043902,0.103744594,0.101984107,0.10374378,0.096962846,0.104991835,0.104298612,0.103382243,0.099197032,0.100564947,0.104258419,0.105838757,0.105027457,0.107232465,0.105994937,0.107321817,0.103780595,0.101585001,0.10118779,0.108684921,0.101378589,0.108519314,0.101254716,0.101453921,0.100043584,0.105336171,0.09958493,0.100893729,0.105972806,0.105710811,0.101009364,0.105187107,0.104514872,0.109381012,0.104163694,0.106248788,0.105863834,0.104079622,0.102839446,0.101434254
E,0.103681852,0.102937686,0.104598159,0.100199784,0.102617123,0.102432834,0.099386968,0.107447263,0.101255591,0.096816294,0.099139393,0.097523813,0.09640027,0.103683385,0.100339352,0.099506835,0.101012592,0.099290193,0.09894863,0.10152875,0.095284012,0.10844915,0.099991817,0.091441344,0.103884477,0.098715597,0.10104823,0.096303088,0.100989392,0.099482052,0.095381717,0.094141729,0.095306209,0.101260447,0.103719894,0.091499902,0.099079086,0.101407722,0.097998236,0.093807596,0.095027885,0.096431419,0.10025342,0.093073355,0.106681237,0.098318637,0.095519634,0.09766522,0.096161699,0.100984588,0.100559186,0.100502201,0.089797128,0.100372319,0.095533761,0.099685605,0.096224806,0.092089443,0.098593848,0.103107179,0.091951519,0.099893872,0.094707499,0.099660974,0.094280417,0.097321352,0.100486557,0.096147754,0.098543703,0.099936237,0.0978409,0.098163101,0.095243221,0.106298175,0.102628127,0.102605831,0.101264268,0.092595909,0.098624751,0.104762865,0.096894006,0.102887008,0.095343196,0.093458058,0.090831673,0.097250813,0.092594885,0.097954336,0.096194742,0.102123337,0.093984767,0.098631837,0.099619335,0.106868256,0.099463968,0.098056234,0.102258078,0.09863711,0.095027242,0.096419585
E,0.089885401,0.086483753,0.092073909,0.090011902,0.090387297,0.087313919,0.089677272,0.090637371,0.087723379,0.089428832,0.084850472,0.084773088,0.087889932,0.090364646,0.086337048,0.086093007,0.091639872,0.087344431,0.08727798,0.085863737,0.083126093,0.090388092,0.090128479,0.080846242,0.088264632,0.087704964,0.091245485,0.087275967,0.085612295,0.088941766,0.085980717,0.084546093,0.08096967,0.086066304,0.087137141,0.082531551,0.088118726,0.085564971,0.088891869,0.086165958,0.081649067,0.081535436,0.085091879,0.082466065,0.091013942,0.085601008,0.085380091,0.087530787,0.088264047,0.086761134,0.086540672,0.090761739,0.082372646,0.087325463,0.087049108,0.082498537,0.082261799,0.08445709,0.081368485,0.089506786,0.082048864,0.085190415,0.083580347,0.08651244,0.079996604,0.085743845,0.086245748,0.088109684,0.083163368,0.083575376,0.086795595,0.087124747,0.088573318,0.08876833,0.08799516,0.089207128,0.086409544,0.085961761,0.085150462,0.091290548,0.084235288,0.091371076,0.084555949,0.086358489,0.083136241,0.088084361,0.080755365,0.082797,0.089491981,0.08994143,0.08404289,0.08924158,0.088039495,0.091189449,0.086413748,0.089356641,0.088531241,0.087692896,0.085142875,0.086200486
E,0.119955527,0.117527434,0.121833411,0.116605529,0.120191489,0.118396729,0.121722305,0.121672394,0.117963546,0.118487423,0.11799191,0.115400643,0.118613507,0.118040203,0.112878016,0.117680884,0.119101748,0.115686818,0.114676032,0.11622206,0.111478171,0.118306482,0.117653169,0.113852393,0.11797899,0.115419896,0.121176511,0.115660544,0.116405754,0.118498037,0.11810273,0.114390387,0.111028349,0.114171552,0.116384099,0.114790613,0.113997841,0.116568523,0.119151809,0.114595863,0.110345946,0.113011678,0.11716407,0.116089102,0.120346015,0.109715613,0.116646386,0.113745901,0.116394575,0.11837972,0.117546052,0.120794446,0.112979661,0.114575983,0.115048652,0.114110275,0.113259126,0.113836057,0.111096014,0.119738907,0.114123239,0.116801127,0.114273657,0.116738678,0.108960621,0.118460155,0.116080429,0.119197829,0.112562744,0.112221891,0.115037081,0.117660706,0.117874892,0.116428432,0.116676192,0.120048758,0.117216396,0.112773562,0.113654095,0.118511594,0.113229626,0.120507624,0.112754466,0.112700834,0.11235008,0.11925695,0.113726552,0.112725661,0.118265825,0.117821945,0.112037633,0.116784469,0.115598139,0.123040698,0.115760615,0.117929935,0.116805188,0.118202628,0.115638217,0.110282661
E,0.118296224,0.115220219,0.120061728,0.114763205,0.117931052,0.11653926,0.119670633,0.119788045,0.116382038,0.116965133,0.11613695,0.113526501,0.116852419,0.116754241,0.111385738,0.115734684,0.117910041,0.114156872,0.112811771,0.114351893,0.109861166,0.116579542,0.116358647,0.11146186,0.115417692,0.11331072,0.119427239,0.114286897,0.114259672,0.116151,0.116194404,0.112761755,0.109143185,0.112379177,0.114765381,0.112799273,0.113203727,0.114703362,0.117454589,0.112838685,0.108592001,0.110996808,0.115125228,0.113705685,0.118475243,0.108272497,0.114480628,0.111926785,0.115226605,0.116389184,0.116009952,0.119002996,0.111589825,0.113277262,0.113805937,0.11226882,0.111243909,0.111674637,0.10874368,0.118440199,0.11238228,0.114290009,0.112329579,0.114767015,0.10743145,0.116036741,0.114587294,0.118126921,0.11044126,0.110024203,0.113076973,0.115582138,0.116804679,0.11424355,0.114932021,0.118077832,0.115190632,0.111832421,0.112403116,0.116917731,0.111364449,0.118946512,0.111124752,0.112152539,0.109935725,0.117555918,0.111194234,0.110666093,0.116834753,0.116592862,0.110292893,0.115722637,0.11407983,0.121353064,0.11386986,0.116215914,0.11556685,0.116708025,0.113875184,0.10912767
E,0.113723879,0.109884475,0.115294062,0.109894417,0.112611484,0.111913956,0.114503519,0.114789586,0.111972094,0.112439919,0.111394722,0.109204308,0.112276931,0.112769161,0.107236226,0.110683404,0.113840234,0.10973801,0.108412391,0.109281098,0.105409032,0.111767426,0.112272487,0.106069111,0.109650897,0.108384839,0.114630355,0.110307102,0.109287572,0.110607084,0.111217748,0.108156066,0.104546792,0.107886506,0.110237109,0.107756725,0.110050538,0.110042801,0.113074511,0.108211732,0.104490858,0.106403213,0.110203222,0.108466178,0.113393314,0.104240513,0.109359134,0.107573518,0.111362181,0.111349606,0.111530181,0.113952169,0.107293522,0.109057617,0.109914291,0.107651362,0.106615744,0.107086012,0.103543648,0.11453947,0.107740026,0.108741861,0.107329942,0.10974586,0.103075029,0.11050022,0.110491984,0.114295167,0.105540046,0.105095913,0.108100171,0.110658926,0.11285564,0.109088737,0.110253055,0.113026071,0.110380526,0.108201064,0.108167854,0.112745941,0.106659362,0.114191223,0.106811885,0.109141937,0.104975969,0.113010338,0.105626669,0.105891465,0.112819198,0.112983698,0.105683342,0.111808533,0.109926387,0.116783989,0.109129223,0.111564716,0.111671724,0.112567163,0.109189825,0.105362005
E,0.100292016,0.094951731,0.101210733,0.095470695,0.097805412,0.098544313,0.099807916,0.100218007,0.098785344,0.098644998,0.097918915,0.09757575,0.099430479,0.100695703,0.094405475,0.09657548,0.101085746,0.096366162,0.095570161,0.094402939,0.092691362,0.097586088,0.099403191,0.092328081,0.093893569,0.094414689,0.10050989,0.098453003,0.095195892,0.094554226,0.097311078,0.094340662,0.091734783,0.094608989,0.09696717,0.093418994,0.099180716,0.096705112,0.100492376,0.094662162,0.092612005,0.09394276,0.096543327,0.094487066,0.098389605,0.091831045,0.095681301,0.095070544,0.099224858,0.097134146,0.09823561,0.098923366,0.094265187,0.095943511,0.097924231,0.094468574,0.094783487,0.094306898,0.089723889,0.102487857,0.094225141,0.093898428,0.093530294,0.095599972,0.090442166,0.095264678,0.098292621,0.10251725,0.09235834,0.091932171,0.093504787,0.097128814,0.099835184,0.094977987,0.096500008,0.098484606,0.096937442,0.096354432,0.094555009,0.099892596,0.092803883,0.099123159,0.09391829,0.098929246,0.092013453,0.099452339,0.091680493,0.092149546,0.100292731,0.101655734,0.092103523,0.098749434,0.09732389,0.103560309,0.095543288,0.09782979,0.099688349,0.100015892,0.095309828,0.093383301
E,0.066941985,0.058790251,0.066124531,0.057409723,0.060281118,0.065513869,0.064119438,0.065679397,0.065225427,0.062948562,0.064693297,0.066941601,0.069371781,0.067141983,0.059331965,0.061381012,0.068084509,0.062717884,0.060392704,0.059517484,0.06253301,0.063021812,0.064463493,0.063603275,0.058001628,0.058960334,0.065574483,0.068315467,0.061656843,0.056736925,0.062749459,0.059403785,0.0574195,0.057920136,0.063348857,0.061820149,0.067225525,0.063251768,0.06753266,0.061117048,0.062504465,0.065024413,0.063766003,0.062550712,0.062874797,0.055633982,0.062829587,0.058421504,0.064174922,0.062103055,0.066174244,0.062675469,0.061192659,0.060218142,0.067097857,0.062397112,0.06573361,0.060541886,0.052883743,0.070500241,0.063894815,0.059412983,0.062080712,0.06045108,0.057002456,0.060340515,0.066818397,0.069170331,0.060601942,0.059945742,0.057126001,0.064522457,0.063013749,0.062848241,0.060167908,0.063182076,0.063531702,0.061365575,0.060035174,0.064292543,0.055671663,0.060863363,0.059526401,0.068215677,0.058673229,0.065118253,0.062333263,0.058791274,0.06565361,0.065649719,0.060494702,0.059574742,0.067654588,0.067752039,0.062059835,0.063819739,0.067140661,0.065421342,0.064471891,0.058985412
F,-0.101266673,-0.096786249,-0.100399824,-0.098664922,-0.102934403,-0.096231987,-0.101502198,-0.103053475,-0.095368437,-0.096490954,-0.095293473,-0.091525257,-0.101299906,-0.10174961,-0.090929994,-0.102889606,-0.099162181,-0.094938008,-0.096746434,-0.098602542,-0.097432972,-0.099120301,-0.095603231,-0.100891445,-0.103314715,-0.101356793,-0.098747681,-0.089774597,-0.103313846,-0.104787768,-0.095814019,-0.09552036,-0.094101355,-0.091535588,-0.093358968,-0.098017722,-0.092673355,-0.096565513,-0.097536157,-0.094269199,-0.095916047,-0.091127483,-0.095965564,-0.098122441,-0.101458001,-0.095989231,-0.094892304,-0.099091223,-0.095963,-0.097416768,-0.092932761,-0.096481922,-0.087057076,-0.087341191,-0.089373525,-0.096984159,-0.095105132,-0.096900513,-0.095775877,-0.095533734,-0.088535688,-0.097664741,-0.1018278,-0.092371443,-0.097367723,-0.100805662,-0.096405362,-0.095299135,-0.092388734,-0.087819979,-0.097192882,-0.099093521,-0.094703702,-0.098971889,-0.095569777,-0.099560106,-0.099588243,-0.091239662,-0.088064118,-0.097756476,-0.091428175,-0.097276968,-0.094236412,-0.088790123,-0.095206172,-0.094039504,-0.097763492,-0.098127338,-0.099384708,-0.095211389,-0.091658354,-0.086688582,-0.096408155,-0.098940214,-0.096046276,-0.0938574,-0.096575197,-0.092970241,-0.092697241,-0.095485564
F,-0.123246742,-0.119744213,-0.124420184,-0.121760192,-0.12543113,-0.118537859,-0.124433273,-0.126269088,-0.118584155,-0.11826667,-0.11711184,-0.114486571,-0.123363146,-0.12386217,-0.11424145,-0.12361413,-0.122947902,-0.117913037,-0.118161456,-0.122367319,-0.121489637,-0.123342492,-0.11947109,-0.123101831,-0.125322465,-0.122955129,-0.121246115,-0.114793143,-0.12525778,-0.127205791,-0.117965344,-0.118711256,-0.114969351,-0.116677749,-0.116922236,-0.121128105,-0.115577654,-0.118197907,-0.119219379,-0.116803252,-0.117164739,-0.113113159,-0.116594119,-0.119166519,-0.123414151,-0.118121468,-0.117453545,-0.121359279,-0.120310084,-0.120702995,-0.116037727,-0.120648708,-0.110314343,-0.110669219,-0.111551615,-0.118671278,-0.117301753,-0.118154899,-0.11478726,-0.11781102,-0.109972167,-0.118126971,-0.123442943,-0.115153157,-0.118186636,-0.121480272,-0.121392422,-0.117922425,-0.11304953,-0.109480602,-0.120074361,-0.121849926,-0.117658929,-0.122022426,-0.118941266,-0.121245044,-0.120889836,-0.114120189,-0.111809539,-0.120911915,-0.115912416,-0.120478524,-0.116345832,-0.112920204,-0.116155113,-0.117416536,-0.119333592,-0.119289134,-0.121368572,-0.118565355,-0.115021278,-0.111722794,-0.118840107,-0.122501482,-0.119317216,-0.117215492,-0.119662159,-0.115906765,-0.114781585,-0.118245738
F,-0.132869957,-0.1315506,-0.136163649,-0.133828754,-0.135415226,-0.128916153,-0.135761266,-0.137336611,-0.13120429,-0.128704171,-0.126595508,-0.126918916,-0.134108416,-0.133833963,-0.127019028,-0.132846318,-0.134128038,-0.129822982,-0.128143164,-0.134217998,-0.134430936,-0.136195687,-0.13146691,-0.13330706,-0.135300625,-0.133142289,-0.131943975,-0.129317549,-0.13527339,-0.137339137,-0.127889642,-0.130396703,-0.125026143,-0.130637385,-0.128329603,-0.132637169,-0.127665307,-0.128137421,-0.129923425,-0.12884422,-0.127980322,-0.124216777,-0.126485588,-0.128809709,-0.133078963,-0.128700247,-0.129140472,-0.132098728,-0.132851109,-0.13210138,-0.128177943,-0.133112751,-0.123014778,-0.122765183,-0.123256975,-0.129420864,-0.12875262,-0.129158294,-0.123402284,-0.129455461,-0.121578128,-0.127364349,-0.132851389,-0.126404334,-0.127621963,-0.130897426,-0.134028289,-0.128964735,-0.123975798,-0.121428718,-0.130682816,-0.132629518,-0.12908294,-0.133358492,-0.131797466,-0.130653516,-0.131099252,-0.125686409,-0.12507524,-0.132417103,-0.128844294,-0.131642713,-0.127637648,-0.126225058,-0.127122467,-0.129790564,-0.129686625,-0.129424471,-0.132413403,-0.130379067,-0.127830761,-0.125430732,-0.13029061,-0.13430669,-0.131412949,-0.128953095,-0.131380276,-0.12787333,-0.125314295,-0.12991258
F,-0.127392,-0.127020662,-0.130047007,-0.129912496,-0.128393516,-0.12279719,-0.129884176,-0.130997438,-0.126418292,-0.123870134,-0.122346732,-0.123450608,-0.128672748,-0.12803042,-0.122398356,-0.126874922,-0.127478733,-0.123996961,-0.122619372,-0.12819171,-0.129758884,-0.130641886,-0.124993944,-0.12816709,-0.129621473,-0.127775483,-0.126524173,-0.125081849,-0.128711475,-0.13070727,-0.122055376,-0.125090504,-0.121604481,-0.125408665,-0.122125391,-0.12841176,-0.123122731,-0.122467328,-0.126062252,-0.123735051,-0.125216915,-0.12060692,-0.122199994,-0.122958115,-0.126585356,-0.123337376,-0.12464548,-0.126799677,-0.127148667,-0.126224403,-0.123866537,-0.127001145,-0.119307281,-0.119383686,-0.118202875,-0.123933846,-0.12422089,-0.125934219,-0.120178383,-0.124950467,-0.11854558,-0.123237682,-0.126590981,-0.121727326,-0.12318752,-0.125377517,-0.12796511,-0.125091655,-0.120836883,-0.119270555,-0.124524531,-0.126675294,-0.124098624,-0.128737418,-0.125909804,-0.124555304,-0.125091306,-0.120731518,-0.121033951,-0.127206949,-0.124301036,-0.125123337,-0.122828935,-0.120772019,-0.123026312,-0.125858159,-0.125921587,-0.124962462,-0.127298223,-0.125417078,-0.1241238,-0.121345417,-0.12459652,-0.129479501,-0.125692701,-0.123151276,-0.124711446,-0.123969599,-0.119152967,-0.124051301
